domain,marker_name,LabChemTestName,lower,upper,source,n_records,n_patients,n_cohort,prop_patients,feature_name,feature_subcategory,code,code_vocabulary,Description,drug_name,VAClassification,percent_of_patients,VAClassification_Description,VAClass
Labs,A1C,HIBBING HGB A1C,3,20,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,499,120,735933,0.00016305832188528,A1C,"","","","","","",0.016305832188528,"",
Labs,A1C,LCA HEMOGLOBIN A1C,3,20,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,145,102,735933,0.000138599573602488,A1C,"","","","","","",0.0138599573602488,"",
Labs,ALT,ALT,0,1e+06,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,8084862,355542,735933,0.483117348997803,ALT,"","","","","","",48.3117348997803,"",
Labs,ALT,ALT (SGPT),0,1e+06,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,1999455,102688,735933,0.139534441314631,ALT,"","","","","","",13.9534441314631,"",
Labs,ALT,SGPT,0,1e+06,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,1935260,94860,735933,0.128897603450314,ALT,"","","","","","",12.8897603450314,"",
Labs,ALT,ALT/SGPT,0,1e+06,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,1827858,88181,735933,0.119822049018049,ALT,"","","","","","",11.9822049018049,"",
Labs,ALT,ALANINE AMINOTRANSFERASE,0,1e+06,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,1316955,58972,735933,0.0801322946518229,ALT,"","","","","","",8.01322946518229,"",
Labs,ALT,ALT(SGPT),0,1e+06,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,991179,57704,735933,0.0784093117172351,ALT,"","","","","","",7.84093117172351,"",
Labs,ALT,ALT,0,1e+06,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,611865,31028,735933,0.0421614467621373,ALT,"","","","","","",4.21614467621373,"",
Labs,ALT,SGPT/ALT,0,1e+06,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,460520,27239,735933,0.0370128802486096,ALT,"","","","","","",3.70128802486096,"",
Labs,ALT,SGPT (ALT),0,1e+06,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,439653,25379,735933,0.0344854762593877,ALT,"","","","","","",3.44854762593877,"",
Labs,ALT,SGPT(ALT),0,1e+06,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,414828,22582,735933,0.0306848585401117,ALT,"","","","","","",3.06848585401117,"",
Labs,ALT,ALT*,0,1e+06,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,410329,21375,735933,0.0290447635858156,ALT,"","","","","","",2.90447635858156,"",
Labs,ALT,ALT (V2),0,1e+06,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,478931,19756,735933,0.0268448350597133,ALT,"","","","","","",2.68448350597133,"",
Labs,ALT,SGPT (5/98-11/08),0,1e+06,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,173263,18434,735933,0.0250484758802771,ALT,"","","","","","",2.50484758802771,"",
Labs,ALT,SGPT (DCed 2.1.15,0,1e+06,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,235207,14718,735933,0.0199991031792296,ALT,"","","","","","",1.99991031792296,"",
Labs,ALT,ALT/GPT,0,1e+06,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,198474,11694,735933,0.0158900334677206,ALT,"","","","","","",1.58900334677206,"",
Labs,ALT,ALT(D/C 6/7/17),0,1e+06,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,139496,11476,735933,0.015593810849629,ALT,"","","","","","",1.5593810849629,"",
Labs,ALT,ALT (FV),0,1e+06,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,174799,10985,735933,0.0149266305492484,ALT,"","","","","","",1.49266305492484,"",
Labs,ALT,ALANINE AMINOTRANSFERASE (ALT),0,1e+06,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,197862,10419,735933,0.0141575387976895,ALT,"","","","","","",1.41575387976895,"",
Labs,ALT,ALT(..7/19)*ia,0,1e+06,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,201060,9716,735933,0.0132022887953115,ALT,"","","","","","",1.32022887953115,"",
Labs,ALT,ALT (667),0,1e+06,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,223238,9088,735933,0.0123489502441119,ALT,"","","","","","",1.23489502441119,"",
Labs,ALT,ALT(...11/18)*NE,0,1e+06,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,150152,8184,735933,0.0111205775525761,ALT,"","","","","","",1.11205775525761,"",
Labs,ALT,ALT (ALANINE TRANSAMINASE),0,1e+06,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,153493,8176,735933,0.0111097069977838,ALT,"","","","","","",1.11097069977838,"",
Labs,ALT,ALT (dc'd),0,1e+06,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,91246,7866,735933,0.0106884729995801,ALT,"","","","","","",1.06884729995801,"",
Labs,ALT,"ALT, PLASMA",0,1e+06,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,104888,6917,735933,0.00939895343733737,ALT,"","","","","","",0.939895343733737,"",
Labs,ALT,zALT (CO),0,1e+06,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,38805,6463,735933,0.00878204945287139,ALT,"","","","","","",0.878204945287139,"",
Labs,ALT,SGPT (CX),0,1e+06,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,158777,6091,735933,0.00827656865502702,ALT,"","","","","","",0.827656865502702,"",
Labs,ALT,"ALT(DC,11/18/14)",0,1e+06,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,70355,6086,735933,0.0082697745582818,ALT,"","","","","","",0.82697745582818,"",
Labs,ALT,ALT thru 3/2/2004,0,1e+06,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,28892,5987,735933,0.00813525144272644,ALT,"","","","","","",0.813525144272644,"",
Labs,ALT,SGPT (DC'D 4/7/10),0,1e+06,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,48812,5536,735933,0.0075224239163076,ALT,"","","","","","",0.75224239163076,"",
Labs,ALT,"ALT,Blood",0,1e+06,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,93339,5463,735933,0.00742323010382739,ALT,"","","","","","",0.742323010382739,"",
Labs,ALT,ZSGPT THRU 10/2/03,0,1e+06,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,21713,5021,735933,0.00682263195154994,ALT,"","","","","","",0.682263195154994,"",
Labs,ALT,ALT (SGPT) - NEW,0,1e+06,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,46676,4523,735933,0.00614593991572602,ALT,"","","","","","",0.614593991572602,"",
Labs,ALT,ALT(BEFORE 11/16/06),0,1e+06,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,23905,4213,735933,0.00572470591752238,ALT,"","","","","","",0.572470591752238,"",
Labs,ALT,ALT (ABBOTT...TO 12/21/04),0,1e+06,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,20234,4186,735933,0.0056880177950982,ALT,"","","","","","",0.56880177950982,"",
Labs,ALT,ALT-CP,0,1e+06,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,78263,4129,735933,0.00561056509220269,ALT,"","","","","","",0.561056509220269,"",
Labs,ALT,ALANINE AMINO-TRANSFERASE,0,1e+06,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,43616,3864,735933,0.00525047796470603,ALT,"","","","","","",0.525047796470603,"",
Labs,ALT,zALT (GPT) (DC 1-12),0,1e+06,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,43339,3682,735933,0.00500317284318002,ALT,"","","","","","",0.500317284318002,"",
Labs,ALT,ALT -LX THRU 3/31/18,0,1e+06,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,56395,3672,735933,0.00498958464968958,ALT,"","","","","","",0.498958464968958,"",
Labs,ALT,*INACT* ALT (before 10/1/03),0,1e+06,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,13548,3264,735933,0.00443518635527963,ALT,"","","","","","",0.443518635527963,"",
Labs,ALT,ALANINE AMINO TRANSFERASE THRU 6/26/06,0,1e+06,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,16551,3214,735933,0.00436724538782742,ALT,"","","","","","",0.436724538782742,"",
Labs,ALT,SGPT (DC'D 2009),0,1e+06,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,22561,3091,735933,0.00420011060789501,ALT,"","","","","","",0.420011060789501,"",
Labs,ALT,SGPT (TO 10/29/02),0,1e+06,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,9474,3075,735933,0.00417836949831031,ALT,"","","","","","",0.417836949831031,"",
Labs,ALT,ALT (FV)*INACT(10-1-03),0,1e+06,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,10919,2869,735933,0.00389845271240724,ALT,"","","","","","",0.389845271240724,"",
Labs,ALT,ALT (MV)*INACT(1-15-10),0,1e+06,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,24096,2639,735933,0.00358592426212712,ALT,"","","","","","",0.358592426212712,"",
Labs,ALT,ALT (MV)*INACT(1-1-15),0,1e+06,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,15989,2572,735933,0.00349488336574117,ALT,"","","","","","",0.349488336574118,"",
Labs,ALT,ALT(BMT),0,1e+06,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,40268,2504,735933,0.00340248365000618,ALT,"","","","","","",0.340248365000618,"",
Labs,ALT,zzSGPT,0,1e+06,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,23999,2503,735933,0.00340112483065714,ALT,"","","","","","",0.340112483065714,"",
Labs,ALT,ALT (FS)*INACT(10/1/2020),0,1e+06,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,33169,2399,735933,0.00325980761835656,ALT,"","","","","","",0.325980761835656,"",
Labs,ALT,SGPT (PRE 9/4/01),0,1e+06,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,6641,2352,735933,0.00319594310895149,ALT,"","","","","","",0.319594310895149,"",
Labs,ALT,ALT(LUF),0,1e+06,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,38382,2176,735933,0.00295679090351975,ALT,"","","","","","",0.295679090351975,"",
Labs,ALT,ALT(KTY),0,1e+06,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,11763,2052,735933,0.00278829730423829,ALT,"","","","","","",0.278829730423829,"",
Labs,ALT,SGPT (ALT) ENDED,0,1e+06,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,5607,1786,735933,0.00242685135739259,ALT,"","","","","","",0.242685135739259,"",
Labs,ALT,SGPT (BEFORE 10/1/03),0,1e+06,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,6679,1588,735933,0.00215780512628188,ALT,"","","","","","",0.215780512628188,"",
Labs,ALT,ALT 10/16/06 OLD,0,1e+06,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,6869,1578,735933,0.00214421693279144,ALT,"","","","","","",0.214421693279144,"",
Labs,ALT,C-ALT-CBOC,0,1e+06,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,5802,1538,735933,0.00208986415882968,ALT,"","","","","","",0.208986415882968,"",
Labs,ALT,ALT(TMB),0,1e+06,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,11097,1507,735933,0.00204774075900931,ALT,"","","","","","",0.204774075900931,"",
Labs,ALT,zzALT-MO,0,1e+06,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,5187,1400,735933,0.0019023470886616,ALT,"","","","","","",0.19023470886616,"",
Labs,ALT,ALT(PRIOR TO 8/23/00),0,1e+06,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,2411,1392,735933,0.00189147653386925,ALT,"","","","","","",0.189147653386925,"",
Labs,ALT,SGPT (WHAV)pre 4-24-01,0,1e+06,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,3915,1353,735933,0.00183848257925654,ALT,"","","","","","",0.183848257925654,"",
Labs,ALT,ALT-LC,0,1e+06,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,1942,1267,735933,0.00172162411523875,ALT,"","","","","","",0.172162411523875,"",
Labs,ALT,D-SGPT (ALT)(dc'd),0,1e+06,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,15700,1244,735933,0.00169037127021074,ALT,"","","","","","",0.169037127021074,"",
Labs,ALT,P-ALT(I)(DC'ed 4720),0,1e+06,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,10598,1222,735933,0.00166047724453177,ALT,"","","","","","",0.166047724453177,"",
Labs,ALT,ALT (SGPT) - OLD(H),0,1e+06,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,2946,1114,735933,0.00151372475483502,ALT,"","","","","","",0.151372475483502,"",
Labs,ALT,P-SGPT (DC'D 2009),0,1e+06,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,7191,1109,735933,0.0015069306580898,ALT,"","","","","","",0.15069306580898,"",
Labs,ALT,ALT(BMT)/BEFORE 10/6/03,0,1e+06,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,3323,968,735933,0.00131533712987459,ALT,"","","","","","",0.131533712987459,"",
Labs,ALT,W-ALANINE AMINOTRANSFERASE,0,1e+06,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,4523,875,735933,0.0011889669304135,ALT,"","","","","","",0.11889669304135,"",
Labs,ALT,ALT (SCSC)~disc 5/00~,0,1e+06,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,1127,825,735933,0.0011210259629613,ALT,"","","","","","",0.11210259629613,"",
Labs,ALT,ALT(LUF)/BEFORE 10/6/03,0,1e+06,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,3601,767,735933,0.00104221444071675,ALT,"","","","","","",0.104221444071675,"",
Labs,ALT,PB ALT,0,1e+06,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,4414,724,735933,0.000983785208707858,ALT,"","","","","","",0.0983785208707858,"",
Labs,ALT,ALT (SGPT)(REF),0,1e+06,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,1077,712,735933,0.00096747937651933,ALT,"","","","","","",0.096747937651933,"",
Labs,ALT,SGPT (NEWT)pre 4-2-01,0,1e+06,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,1614,680,735933,0.000923997157349922,ALT,"","","","","","",0.0923997157349922,"",
Labs,ALT,ALT(CX9 OUTPUT ONLY),0,1e+06,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,1395,677,735933,0.00091992069930279,ALT,"","","","","","",0.091992069930279,"",
Labs,ALT,HATT-ALT,0,1e+06,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,5792,674,735933,0.000915844241255658,ALT,"","","","","","",0.0915844241255658,"",
Labs,ALT,ALT-(PRE-9/15/00),0,1e+06,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,1169,649,735933,0.000881873757529558,ALT,"","","","","","",0.0881873757529558,"",
Labs,ALT,ZMH ALT/SGPT BEFORE 1/28/14,0,1e+06,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,4549,644,735933,0.000875079660784338,ALT,"","","","","","",0.0875079660784338,"",
Labs,ALT,ZHS ALT (SGPT),0,1e+06,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,2564,589,735933,0.000800344596586918,ALT,"","","","","","",0.0800344596586918,"",
Labs,ALT,ALT (SGPT) P5P (LC),0,1e+06,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,777,541,735933,0.000735121267832805,ALT,"","","","","","",0.0735121267832805,"",
Labs,ALT,LF-ALT* (V2/Q),0,1e+06,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,648,536,735933,0.000728327171087586,ALT,"","","","","","",0.0728327171087586,"",
Labs,ALT,SGPT/ALT d/c,0,1e+06,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,703,527,735933,0.00071609779694619,ALT,"","","","","","",0.071609779694619,"",
Labs,ALT,Q-ALT (SGPT) DC'D,0,1e+06,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,631,464,735933,0.000630492177956417,ALT,"","","","","","",0.0630492177956417,"",
Labs,ALT,FS-ALT* (V2),0,1e+06,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,623,447,735933,0.000607392249022669,ALT,"","","","","","",0.0607392249022669,"",
Labs,ALT,MN ALT (SGPT),0,1e+06,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,3503,401,735933,0.000544886558966645,ALT,"","","","","","",0.0544886558966645,"",
Labs,ALT,SGPT PRIOR TO 11/1/00,0,1e+06,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,673,398,735933,0.000540810100919513,ALT,"","","","","","",0.0540810100919513,"",
Labs,ALT,CBOC ALT (INACTIVE),0,1e+06,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,1437,388,735933,0.000527221907429073,ALT,"","","","","","",0.0527221907429073,"",
Labs,ALT,ZZ-ALT-LCA(DO NOT USE),0,1e+06,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,598,380,735933,0.000516351352636721,ALT,"","","","","","",0.0516351352636721,"",
Labs,ALT,ELD ALT (SGPT),0,1e+06,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,1692,345,735933,0.000468792675420181,ALT,"","","","","","",0.0468792675420181,"",
Labs,ALT,ZZALT (OLD),0,1e+06,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,406,337,735933,0.000457922120627829,ALT,"","","","","","",0.0457922120627829,"",
Labs,ALT,ZZ ALT (Ref.Lab),0,1e+06,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,511,308,735933,0.000418516359505553,ALT,"","","","","","",0.0418516359505553,"",
Labs,ALT,NAVY STAT ALT(SGPT),0,1e+06,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,1266,303,735933,0.000411722262760333,ALT,"","","","","","",0.0411722262760333,"",
Labs,ALT,REF-SGPT,0,1e+06,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,423,292,735933,0.000396775249920849,ALT,"","","","","","",0.0396775249920849,"",
Labs,ALT,ALT(FD/MC/KACH)(...3/2018)*dm,0,1e+06,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,1596,283,735933,0.000384545875779453,ALT,"","","","","","",0.0384545875779453,"",
Labs,ALT,ALT (SGPT) P5P,0,1e+06,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,386,277,735933,0.000376392959685189,ALT,"","","","","","",0.0376392959685189,"",
Labs,ALT,ALT (MINOT AFB)DC 6/8/10,0,1e+06,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,849,276,735933,0.000375034140336145,ALT,"","","","","","",0.0375034140336145,"",
Labs,ALT,LC-ALT,0,1e+06,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,1351,270,735933,0.000366881224241881,ALT,"","","","","","",0.0366881224241881,"",
Labs,ALT,ALT (PRIOR TO 2/20/02),0,1e+06,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,494,260,735933,0.000353293030751441,ALT,"","","","","","",0.0353293030751441,"",
Labs,ALT,LRL ALT(SGPT),0,1e+06,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,318,249,735933,0.000338346017911957,ALT,"","","","","","",0.0338346017911957,"",
Labs,ALT,ALT QUEST,0,1e+06,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,255,232,735933,0.000315246088978209,ALT,"","","","","","",0.0315246088978209,"",
Labs,ALT,S-SGPT (DCed 31320),0,1e+06,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,533,227,735933,0.000308451992232989,ALT,"","","","","","",0.0308451992232989,"",
Labs,ALT,GR-ALT,0,1e+06,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,1088,225,735933,0.000305734353534901,ALT,"","","","","","",0.0305734353534901,"",
Labs,ALT,BR-ALT(PRE 2/23/22),0,1e+06,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,303,224,735933,0.000304375534185857,ALT,"","","","","","",0.0304375534185857,"",
Labs,ALT,MMC ALT,0,1e+06,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,274,224,735933,0.000304375534185857,ALT,"","","","","","",0.0304375534185857,"",
Labs,ALT,U-ALT(SGPT),0,1e+06,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,518,203,735933,0.000275840327855933,ALT,"","","","","","",0.0275840327855933,"",
Labs,ALT,ALT (OF SENDOUT PANEL),0,1e+06,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,270,197,735933,0.000267687411761669,ALT,"","","","","","",0.0267687411761669,"",
Labs,ALT,ALT to 12/20/99,0,1e+06,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,218,190,735933,0.000258175676318361,ALT,"","","","","","",0.025817567631836,"",
Labs,ALT,ALT-(NANTICOKE),0,1e+06,Boston:phenomics.va.ornl.gov/web/api/phenotype/attachments/87/download,936,178,735933,0.000241869844129832,ALT,"","","","","","",0.0241869844129832,"",
